Date,Strategy,Ticker,Weight
2019-12-02,Equal Weight,BRK-B,0.083333
2019-12-02,Equal Weight,LLY,0.083333
2019-12-02,Equal Weight,NEE,0.083333
2020-01-02,Equal Weight,AAPL,0.083333
2020-01-02,Equal Weight,MSFT,0.083333
2020-01-02,Equal Weight,GOOGL,0.083333
2020-01-02,Equal Weight,JPM,0.083333
2020-01-02,Equal Weight,JNJ,0.083333
2020-01-02,Equal Weight,PG,0.083333
2020-01-02,Equal Weight,XOM,0.083333
2020-01-02,Equal Weight,CAT,0.083333
2020-01-02,Equal Weight,AMZN,0.083333
2020-01-02,Equal Weight,BRK-B,0.083333
2020-01-02,Equal Weight,LLY,0.083333
2020-01-02,Equal Weight,NEE,0.083333
2020-02-03,Equal Weight,AAPL,0.083333
2020-02-03,Equal Weight,MSFT,0.083333
2020-02-03,Equal Weight,GOOGL,0.083333
2020-02-03,Equal Weight,JPM,0.083333
2020-02-03,Equal Weight,JNJ,0.083333
2020-02-03,Equal Weight,PG,0.083333
2020-02-03,Equal Weight,XOM,0.083333
2020-02-03,Equal Weight,CAT,0.083333
2020-02-03,Equal Weight,AMZN,0.083333
2020-02-03,Equal Weight,BRK-B,0.083333
2020-02-03,Equal Weight,LLY,0.083333
2020-02-03,Equal Weight,NEE,0.083333
2020-03-02,Equal Weight,AAPL,0.083333
2020-03-02,Equal Weight,MSFT,0.083333
2020-03-02,Equal Weight,GOOGL,0.083333
2020-03-02,Equal Weight,JPM,0.083333
2020-03-02,Equal Weight,JNJ,0.083333
2020-03-02,Equal Weight,PG,0.083333
2020-03-02,Equal Weight,XOM,0.083333
2020-03-02,Equal Weight,CAT,0.083333
2020-03-02,Equal Weight,AMZN,0.083333
2020-03-02,Equal Weight,BRK-B,0.083333
2020-03-02,Equal Weight,LLY,0.083333
2020-03-02,Equal Weight,NEE,0.083333
2020-04-01,Equal Weight,AAPL,0.083333
2020-04-01,Equal Weight,MSFT,0.083333
2020-04-01,Equal Weight,GOOGL,0.083333
2020-04-01,Equal Weight,JPM,0.083333
2020-04-01,Equal Weight,JNJ,0.083333
2020-04-01,Equal Weight,PG,0.083333
2020-04-01,Equal Weight,XOM,0.083333
2020-04-01,Equal Weight,CAT,0.083333
2020-04-01,Equal Weight,AMZN,0.083333
2020-04-01,Equal Weight,BRK-B,0.083333
2020-04-01,Equal Weight,LLY,0.083333
2020-04-01,Equal Weight,NEE,0.083333
2020-05-01,Equal Weight,AAPL,0.083333
2020-05-01,Equal Weight,MSFT,0.083333
2020-05-01,Equal Weight,GOOGL,0.083333
2020-05-01,Equal Weight,JPM,0.083333
2020-05-01,Equal Weight,JNJ,0.083333
2020-05-01,Equal Weight,PG,0.083333
2020-05-01,Equal Weight,XOM,0.083333
2020-05-01,Equal Weight,CAT,0.083333
2020-05-01,Equal Weight,AMZN,0.083333
2020-05-01,Equal Weight,BRK-B,0.083333
2020-05-01,Equal Weight,LLY,0.083333
2020-05-01,Equal Weight,NEE,0.083333
2020-06-01,Equal Weight,AAPL,0.083333
2020-06-01,Equal Weight,MSFT,0.083333
2020-06-01,Equal Weight,GOOGL,0.083333
2020-06-01,Equal Weight,JPM,0.083333
2020-06-01,Equal Weight,JNJ,0.083333
2020-06-01,Equal Weight,PG,0.083333
2020-06-01,Equal Weight,XOM,0.083333
2020-06-01,Equal Weight,CAT,0.083333
2020-06-01,Equal Weight,AMZN,0.083333
2020-06-01,Equal Weight,BRK-B,0.083333
2020-06-01,Equal Weight,LLY,0.083333
2020-06-01,Equal Weight,NEE,0.083333
2020-07-01,Equal Weight,AAPL,0.083333
2020-07-01,Equal Weight,MSFT,0.083333
2020-07-01,Equal Weight,GOOGL,0.083333
2020-07-01,Equal Weight,JPM,0.083333
2020-07-01,Equal Weight,JNJ,0.083333
2020-07-01,Equal Weight,PG,0.083333
2020-07-01,Equal Weight,XOM,0.083333
2020-07-01,Equal Weight,CAT,0.083333
2020-07-01,Equal Weight,AMZN,0.083333
2020-07-01,Equal Weight,BRK-B,0.083333
2020-07-01,Equal Weight,LLY,0.083333
2020-07-01,Equal Weight,NEE,0.083333
2020-08-03,Equal Weight,AAPL,0.083333
2020-08-03,Equal Weight,MSFT,0.083333
2020-08-03,Equal Weight,GOOGL,0.083333
2020-08-03,Equal Weight,JPM,0.083333
2020-08-03,Equal Weight,JNJ,0.083333
2020-08-03,Equal Weight,PG,0.083333
2020-08-03,Equal Weight,XOM,0.083333
2020-08-03,Equal Weight,CAT,0.083333
2020-08-03,Equal Weight,AMZN,0.083333
2020-08-03,Equal Weight,BRK-B,0.083333
2020-08-03,Equal Weight,LLY,0.083333
2020-08-03,Equal Weight,NEE,0.083333
2020-09-01,Equal Weight,AAPL,0.083333
2020-09-01,Equal Weight,MSFT,0.083333
2020-09-01,Equal Weight,GOOGL,0.083333
2020-09-01,Equal Weight,JPM,0.083333
2020-09-01,Equal Weight,JNJ,0.083333
2020-09-01,Equal Weight,PG,0.083333
2020-09-01,Equal Weight,XOM,0.083333
2020-09-01,Equal Weight,CAT,0.083333
2020-09-01,Equal Weight,AMZN,0.083333
2020-09-01,Equal Weight,BRK-B,0.083333
2020-09-01,Equal Weight,LLY,0.083333
2020-09-01,Equal Weight,NEE,0.083333
2020-10-01,Equal Weight,AAPL,0.083333
2020-10-01,Equal Weight,MSFT,0.083333
2020-10-01,Equal Weight,GOOGL,0.083333
2020-10-01,Equal Weight,JPM,0.083333
2020-10-01,Equal Weight,JNJ,0.083333
2020-10-01,Equal Weight,PG,0.083333
2020-10-01,Equal Weight,XOM,0.083333
2020-10-01,Equal Weight,CAT,0.083333
2020-10-01,Equal Weight,AMZN,0.083333
2020-10-01,Equal Weight,BRK-B,0.083333
2020-10-01,Equal Weight,LLY,0.083333
2020-10-01,Equal Weight,NEE,0.083333
2020-11-02,Equal Weight,AAPL,0.083333
2020-11-02,Equal Weight,MSFT,0.083333
2020-11-02,Equal Weight,GOOGL,0.083333
2020-11-02,Equal Weight,JPM,0.083333
2020-11-02,Equal Weight,JNJ,0.083333
2020-11-02,Equal Weight,PG,0.083333
2020-11-02,Equal Weight,XOM,0.083333
2020-11-02,Equal Weight,CAT,0.083333
2020-11-02,Equal Weight,AMZN,0.083333
2020-11-02,Equal Weight,BRK-B,0.083333
2020-11-02,Equal Weight,LLY,0.083333
2020-11-02,Equal Weight,NEE,0.083333
2020-12-01,Equal Weight,AAPL,0.083333
2020-12-01,Equal Weight,MSFT,0.083333
2020-12-01,Equal Weight,GOOGL,0.083333
2020-12-01,Equal Weight,JPM,0.083333
2020-12-01,Equal Weight,JNJ,0.083333
2020-12-01,Equal Weight,PG,0.083333
2020-12-01,Equal Weight,XOM,0.083333
2020-12-01,Equal Weight,CAT,0.083333
2020-12-01,Equal Weight,AMZN,0.083333
2020-12-01,Equal Weight,BRK-B,0.083333
2020-12-01,Equal Weight,LLY,0.083333
2020-12-01,Equal Weight,NEE,0.083333
2021-01-04,Equal Weight,AAPL,0.083333
2021-01-04,Equal Weight,MSFT,0.083333
2021-01-04,Equal Weight,GOOGL,0.083333
2021-01-04,Equal Weight,JPM,0.083333
2021-01-04,Equal Weight,JNJ,0.083333
2021-01-04,Equal Weight,PG,0.083333
2021-01-04,Equal Weight,XOM,0.083333
2021-01-04,Equal Weight,CAT,0.083333
2021-01-04,Equal Weight,AMZN,0.083333
2021-01-04,Equal Weight,BRK-B,0.083333
2021-01-04,Equal Weight,LLY,0.083333
2021-01-04,Equal Weight,NEE,0.083333
2021-02-01,Equal Weight,AAPL,0.083333
2021-02-01,Equal Weight,MSFT,0.083333
2021-02-01,Equal Weight,GOOGL,0.083333
2021-02-01,Equal Weight,JPM,0.083333
2021-02-01,Equal Weight,JNJ,0.083333
2021-02-01,Equal Weight,PG,0.083333
2021-02-01,Equal Weight,XOM,0.083333
2021-02-01,Equal Weight,CAT,0.083333
2021-02-01,Equal Weight,AMZN,0.083333
2021-02-01,Equal Weight,BRK-B,0.083333
2021-02-01,Equal Weight,LLY,0.083333
2021-02-01,Equal Weight,NEE,0.083333
2021-03-01,Equal Weight,AAPL,0.083333
2021-03-01,Equal Weight,MSFT,0.083333
2021-03-01,Equal Weight,GOOGL,0.083333
2021-03-01,Equal Weight,JPM,0.083333
2021-03-01,Equal Weight,JNJ,0.083333
2021-03-01,Equal Weight,PG,0.083333
2021-03-01,Equal Weight,XOM,0.083333
2021-03-01,Equal Weight,CAT,0.083333
2021-03-01,Equal Weight,AMZN,0.083333
2021-03-01,Equal Weight,BRK-B,0.083333
2021-03-01,Equal Weight,LLY,0.083333
2021-03-01,Equal Weight,NEE,0.083333
2021-04-01,Equal Weight,AAPL,0.083333
2021-04-01,Equal Weight,MSFT,0.083333
2021-04-01,Equal Weight,GOOGL,0.083333
2021-04-01,Equal Weight,JPM,0.083333
2021-04-01,Equal Weight,JNJ,0.083333
2021-04-01,Equal Weight,PG,0.083333
2021-04-01,Equal Weight,XOM,0.083333
2021-04-01,Equal Weight,CAT,0.083333
2021-04-01,Equal Weight,AMZN,0.083333
2021-04-01,Equal Weight,BRK-B,0.083333
2021-04-01,Equal Weight,LLY,0.083333
2021-04-01,Equal Weight,NEE,0.083333
2021-05-03,Equal Weight,AAPL,0.083333
2021-05-03,Equal Weight,MSFT,0.083333
2021-05-03,Equal Weight,GOOGL,0.083333
2021-05-03,Equal Weight,JPM,0.083333
2021-05-03,Equal Weight,JNJ,0.083333
2021-05-03,Equal Weight,PG,0.083333
2021-05-03,Equal Weight,XOM,0.083333
2021-05-03,Equal Weight,CAT,0.083333
2021-05-03,Equal Weight,AMZN,0.083333
2021-05-03,Equal Weight,BRK-B,0.083333
2021-05-03,Equal Weight,LLY,0.083333
2021-05-03,Equal Weight,NEE,0.083333
2021-06-01,Equal Weight,AAPL,0.083333
2021-06-01,Equal Weight,MSFT,0.083333
2021-06-01,Equal Weight,GOOGL,0.083333
2021-06-01,Equal Weight,JPM,0.083333
2021-06-01,Equal Weight,JNJ,0.083333
2021-06-01,Equal Weight,PG,0.083333
2021-06-01,Equal Weight,XOM,0.083333
2021-06-01,Equal Weight,CAT,0.083333
2021-06-01,Equal Weight,AMZN,0.083333
2021-06-01,Equal Weight,BRK-B,0.083333
2021-06-01,Equal Weight,LLY,0.083333
2021-06-01,Equal Weight,NEE,0.083333
2021-07-01,Equal Weight,AAPL,0.083333
2021-07-01,Equal Weight,MSFT,0.083333
2021-07-01,Equal Weight,GOOGL,0.083333
2021-07-01,Equal Weight,JPM,0.083333
2021-07-01,Equal Weight,JNJ,0.083333
2021-07-01,Equal Weight,PG,0.083333
2021-07-01,Equal Weight,XOM,0.083333
2021-07-01,Equal Weight,CAT,0.083333
2021-07-01,Equal Weight,AMZN,0.083333
2021-07-01,Equal Weight,BRK-B,0.083333
2021-07-01,Equal Weight,LLY,0.083333
2021-07-01,Equal Weight,NEE,0.083333
2021-08-02,Equal Weight,AAPL,0.083333
2021-08-02,Equal Weight,MSFT,0.083333
2021-08-02,Equal Weight,GOOGL,0.083333
2021-08-02,Equal Weight,JPM,0.083333
2021-08-02,Equal Weight,JNJ,0.083333
2021-08-02,Equal Weight,PG,0.083333
2021-08-02,Equal Weight,XOM,0.083333
2021-08-02,Equal Weight,CAT,0.083333
2021-08-02,Equal Weight,AMZN,0.083333
2021-08-02,Equal Weight,BRK-B,0.083333
2021-08-02,Equal Weight,LLY,0.083333
2021-08-02,Equal Weight,NEE,0.083333
2021-09-01,Equal Weight,AAPL,0.083333
2021-09-01,Equal Weight,MSFT,0.083333
2021-09-01,Equal Weight,GOOGL,0.083333
2021-09-01,Equal Weight,JPM,0.083333
2021-09-01,Equal Weight,JNJ,0.083333
2021-09-01,Equal Weight,PG,0.083333
2021-09-01,Equal Weight,XOM,0.083333
2021-09-01,Equal Weight,CAT,0.083333
2021-09-01,Equal Weight,AMZN,0.083333
2021-09-01,Equal Weight,BRK-B,0.083333
2021-09-01,Equal Weight,LLY,0.083333
2021-09-01,Equal Weight,NEE,0.083333
2021-10-01,Equal Weight,AAPL,0.083333
2021-10-01,Equal Weight,MSFT,0.083333
2021-10-01,Equal Weight,GOOGL,0.083333
2021-10-01,Equal Weight,JPM,0.083333
2021-10-01,Equal Weight,JNJ,0.083333
2021-10-01,Equal Weight,PG,0.083333
2021-10-01,Equal Weight,XOM,0.083333
2021-10-01,Equal Weight,CAT,0.083333
2021-10-01,Equal Weight,AMZN,0.083333
2021-10-01,Equal Weight,BRK-B,0.083333
2021-10-01,Equal Weight,LLY,0.083333
2021-10-01,Equal Weight,NEE,0.083333
2021-11-01,Equal Weight,AAPL,0.083333
2021-11-01,Equal Weight,MSFT,0.083333
2021-11-01,Equal Weight,GOOGL,0.083333
2021-11-01,Equal Weight,JPM,0.083333
2021-11-01,Equal Weight,JNJ,0.083333
2021-11-01,Equal Weight,PG,0.083333
2021-11-01,Equal Weight,XOM,0.083333
2021-11-01,Equal Weight,CAT,0.083333
2021-11-01,Equal Weight,AMZN,0.083333
2021-11-01,Equal Weight,BRK-B,0.083333
2021-11-01,Equal Weight,LLY,0.083333
2021-11-01,Equal Weight,NEE,0.083333
2021-12-01,Equal Weight,AAPL,0.083333
2021-12-01,Equal Weight,MSFT,0.083333
2021-12-01,Equal Weight,GOOGL,0.083333
2021-12-01,Equal Weight,JPM,0.083333
2021-12-01,Equal Weight,JNJ,0.083333
2021-12-01,Equal Weight,PG,0.083333
2021-12-01,Equal Weight,XOM,0.083333
2021-12-01,Equal Weight,CAT,0.083333
2021-12-01,Equal Weight,AMZN,0.083333
2021-12-01,Equal Weight,BRK-B,0.083333
2021-12-01,Equal Weight,LLY,0.083333
2021-12-01,Equal Weight,NEE,0.083333
2022-01-03,Equal Weight,AAPL,0.083333
2022-01-03,Equal Weight,MSFT,0.083333
2022-01-03,Equal Weight,GOOGL,0.083333
2022-01-03,Equal Weight,JPM,0.083333
2022-01-03,Equal Weight,JNJ,0.083333
2022-01-03,Equal Weight,PG,0.083333
2022-01-03,Equal Weight,XOM,0.083333
2022-01-03,Equal Weight,CAT,0.083333
2022-01-03,Equal Weight,AMZN,0.083333
2022-01-03,Equal Weight,BRK-B,0.083333
2022-01-03,Equal Weight,LLY,0.083333
2022-01-03,Equal Weight,NEE,0.083333
2022-02-01,Equal Weight,AAPL,0.083333
2022-02-01,Equal Weight,MSFT,0.083333
2022-02-01,Equal Weight,GOOGL,0.083333
2022-02-01,Equal Weight,JPM,0.083333
2022-02-01,Equal Weight,JNJ,0.083333
2022-02-01,Equal Weight,PG,0.083333
2022-02-01,Equal Weight,XOM,0.083333
2022-02-01,Equal Weight,CAT,0.083333
2022-02-01,Equal Weight,AMZN,0.083333
2022-02-01,Equal Weight,BRK-B,0.083333
2022-02-01,Equal Weight,LLY,0.083333
2022-02-01,Equal Weight,NEE,0.083333
2022-03-01,Equal Weight,AAPL,0.083333
2022-03-01,Equal Weight,MSFT,0.083333
2022-03-01,Equal Weight,GOOGL,0.083333
2022-03-01,Equal Weight,JPM,0.083333
2022-03-01,Equal Weight,JNJ,0.083333
2022-03-01,Equal Weight,PG,0.083333
2022-03-01,Equal Weight,XOM,0.083333
2022-03-01,Equal Weight,CAT,0.083333
2022-03-01,Equal Weight,AMZN,0.083333
2022-03-01,Equal Weight,BRK-B,0.083333
2022-03-01,Equal Weight,LLY,0.083333
2022-03-01,Equal Weight,NEE,0.083333
2022-04-01,Equal Weight,AAPL,0.083333
2022-04-01,Equal Weight,MSFT,0.083333
2022-04-01,Equal Weight,GOOGL,0.083333
2022-04-01,Equal Weight,JPM,0.083333
2022-04-01,Equal Weight,JNJ,0.083333
2022-04-01,Equal Weight,PG,0.083333
2022-04-01,Equal Weight,XOM,0.083333
2022-04-01,Equal Weight,CAT,0.083333
2022-04-01,Equal Weight,AMZN,0.083333
2022-04-01,Equal Weight,BRK-B,0.083333
2022-04-01,Equal Weight,LLY,0.083333
2022-04-01,Equal Weight,NEE,0.083333
2022-05-02,Equal Weight,AAPL,0.083333
2022-05-02,Equal Weight,MSFT,0.083333
2022-05-02,Equal Weight,GOOGL,0.083333
2022-05-02,Equal Weight,JPM,0.083333
2022-05-02,Equal Weight,JNJ,0.083333
2022-05-02,Equal Weight,PG,0.083333
2022-05-02,Equal Weight,XOM,0.083333
2022-05-02,Equal Weight,CAT,0.083333
2022-05-02,Equal Weight,AMZN,0.083333
2022-05-02,Equal Weight,BRK-B,0.083333
2022-05-02,Equal Weight,LLY,0.083333
2022-05-02,Equal Weight,NEE,0.083333
2022-06-01,Equal Weight,AAPL,0.083333
2022-06-01,Equal Weight,MSFT,0.083333
2022-06-01,Equal Weight,GOOGL,0.083333
2022-06-01,Equal Weight,JPM,0.083333
2022-06-01,Equal Weight,JNJ,0.083333
2022-06-01,Equal Weight,PG,0.083333
2022-06-01,Equal Weight,XOM,0.083333
2022-06-01,Equal Weight,CAT,0.083333
2022-06-01,Equal Weight,AMZN,0.083333
2022-06-01,Equal Weight,BRK-B,0.083333
2022-06-01,Equal Weight,LLY,0.083333
2022-06-01,Equal Weight,NEE,0.083333
2022-07-01,Equal Weight,AAPL,0.083333
2022-07-01,Equal Weight,MSFT,0.083333
2022-07-01,Equal Weight,GOOGL,0.083333
2022-07-01,Equal Weight,JPM,0.083333
2022-07-01,Equal Weight,JNJ,0.083333
2022-07-01,Equal Weight,PG,0.083333
2022-07-01,Equal Weight,XOM,0.083333
2022-07-01,Equal Weight,CAT,0.083333
2022-07-01,Equal Weight,AMZN,0.083333
2022-07-01,Equal Weight,BRK-B,0.083333
2022-07-01,Equal Weight,LLY,0.083333
2022-07-01,Equal Weight,NEE,0.083333
2022-08-01,Equal Weight,AAPL,0.083333
2022-08-01,Equal Weight,MSFT,0.083333
2022-08-01,Equal Weight,GOOGL,0.083333
2022-08-01,Equal Weight,JPM,0.083333
2022-08-01,Equal Weight,JNJ,0.083333
2022-08-01,Equal Weight,PG,0.083333
2022-08-01,Equal Weight,XOM,0.083333
2022-08-01,Equal Weight,CAT,0.083333
2022-08-01,Equal Weight,AMZN,0.083333
2022-08-01,Equal Weight,BRK-B,0.083333
2022-08-01,Equal Weight,LLY,0.083333
2022-08-01,Equal Weight,NEE,0.083333
2022-09-01,Equal Weight,AAPL,0.083333
2022-09-01,Equal Weight,MSFT,0.083333
2022-09-01,Equal Weight,GOOGL,0.083333
2022-09-01,Equal Weight,JPM,0.083333
2022-09-01,Equal Weight,JNJ,0.083333
2022-09-01,Equal Weight,PG,0.083333
2022-09-01,Equal Weight,XOM,0.083333
2022-09-01,Equal Weight,CAT,0.083333
2022-09-01,Equal Weight,AMZN,0.083333
2022-09-01,Equal Weight,BRK-B,0.083333
2022-09-01,Equal Weight,LLY,0.083333
2022-09-01,Equal Weight,NEE,0.083333
2022-10-03,Equal Weight,AAPL,0.083333
2022-10-03,Equal Weight,MSFT,0.083333
2022-10-03,Equal Weight,GOOGL,0.083333
2022-10-03,Equal Weight,JPM,0.083333
2022-10-03,Equal Weight,JNJ,0.083333
2022-10-03,Equal Weight,PG,0.083333
2022-10-03,Equal Weight,XOM,0.083333
2022-10-03,Equal Weight,CAT,0.083333
2022-10-03,Equal Weight,AMZN,0.083333
2022-10-03,Equal Weight,BRK-B,0.083333
2022-10-03,Equal Weight,LLY,0.083333
2022-10-03,Equal Weight,NEE,0.083333
2022-11-01,Equal Weight,AAPL,0.083333
2022-11-01,Equal Weight,MSFT,0.083333
2022-11-01,Equal Weight,GOOGL,0.083333
2022-11-01,Equal Weight,JPM,0.083333
2022-11-01,Equal Weight,JNJ,0.083333
2022-11-01,Equal Weight,PG,0.083333
2022-11-01,Equal Weight,XOM,0.083333
2022-11-01,Equal Weight,CAT,0.083333
2022-11-01,Equal Weight,AMZN,0.083333
2022-11-01,Equal Weight,BRK-B,0.083333
2022-11-01,Equal Weight,LLY,0.083333
2022-11-01,Equal Weight,NEE,0.083333
2022-12-01,Equal Weight,AAPL,0.083333
2022-12-01,Equal Weight,MSFT,0.083333
2022-12-01,Equal Weight,GOOGL,0.083333
2022-12-01,Equal Weight,JPM,0.083333
2022-12-01,Equal Weight,JNJ,0.083333
2022-12-01,Equal Weight,PG,0.083333
2022-12-01,Equal Weight,XOM,0.083333
2022-12-01,Equal Weight,CAT,0.083333
2022-12-01,Equal Weight,AMZN,0.083333
2022-12-01,Equal Weight,BRK-B,0.083333
2022-12-01,Equal Weight,LLY,0.083333
2022-12-01,Equal Weight,NEE,0.083333
2023-01-03,Equal Weight,AAPL,0.083333
2023-01-03,Equal Weight,MSFT,0.083333
2023-01-03,Equal Weight,GOOGL,0.083333
2023-01-03,Equal Weight,JPM,0.083333
2023-01-03,Equal Weight,JNJ,0.083333
2023-01-03,Equal Weight,PG,0.083333
2023-01-03,Equal Weight,XOM,0.083333
2023-01-03,Equal Weight,CAT,0.083333
2023-01-03,Equal Weight,AMZN,0.083333
2023-01-03,Equal Weight,BRK-B,0.083333
2023-01-03,Equal Weight,LLY,0.083333
2023-01-03,Equal Weight,NEE,0.083333
2023-02-01,Equal Weight,AAPL,0.083333
2023-02-01,Equal Weight,MSFT,0.083333
2023-02-01,Equal Weight,GOOGL,0.083333
2023-02-01,Equal Weight,JPM,0.083333
2023-02-01,Equal Weight,JNJ,0.083333
2023-02-01,Equal Weight,PG,0.083333
2023-02-01,Equal Weight,XOM,0.083333
2023-02-01,Equal Weight,CAT,0.083333
2023-02-01,Equal Weight,AMZN,0.083333
2023-02-01,Equal Weight,BRK-B,0.083333
2023-02-01,Equal Weight,LLY,0.083333
2023-02-01,Equal Weight,NEE,0.083333
2023-03-01,Equal Weight,AAPL,0.083333
2023-03-01,Equal Weight,MSFT,0.083333
2023-03-01,Equal Weight,GOOGL,0.083333
2023-03-01,Equal Weight,JPM,0.083333
2023-03-01,Equal Weight,JNJ,0.083333
2023-03-01,Equal Weight,PG,0.083333
2023-03-01,Equal Weight,XOM,0.083333
2023-03-01,Equal Weight,CAT,0.083333
2023-03-01,Equal Weight,AMZN,0.083333
2023-03-01,Equal Weight,BRK-B,0.083333
2023-03-01,Equal Weight,LLY,0.083333
2023-03-01,Equal Weight,NEE,0.083333
2023-04-03,Equal Weight,AAPL,0.083333
2023-04-03,Equal Weight,MSFT,0.083333
2023-04-03,Equal Weight,GOOGL,0.083333
2023-04-03,Equal Weight,JPM,0.083333
2023-04-03,Equal Weight,JNJ,0.083333
2023-04-03,Equal Weight,PG,0.083333
2023-04-03,Equal Weight,XOM,0.083333
2023-04-03,Equal Weight,CAT,0.083333
2023-04-03,Equal Weight,AMZN,0.083333
2023-04-03,Equal Weight,BRK-B,0.083333
2023-04-03,Equal Weight,LLY,0.083333
2023-04-03,Equal Weight,NEE,0.083333
2023-05-01,Equal Weight,AAPL,0.083333
2023-05-01,Equal Weight,MSFT,0.083333
2023-05-01,Equal Weight,GOOGL,0.083333
2023-05-01,Equal Weight,JPM,0.083333
2023-05-01,Equal Weight,JNJ,0.083333
2023-05-01,Equal Weight,PG,0.083333
2023-05-01,Equal Weight,XOM,0.083333
2023-05-01,Equal Weight,CAT,0.083333
2023-05-01,Equal Weight,AMZN,0.083333
2023-05-01,Equal Weight,BRK-B,0.083333
2023-05-01,Equal Weight,LLY,0.083333
2023-05-01,Equal Weight,NEE,0.083333
2023-06-01,Equal Weight,AAPL,0.083333
2023-06-01,Equal Weight,MSFT,0.083333
2023-06-01,Equal Weight,GOOGL,0.083333
2023-06-01,Equal Weight,JPM,0.083333
2023-06-01,Equal Weight,JNJ,0.083333
2023-06-01,Equal Weight,PG,0.083333
2023-06-01,Equal Weight,XOM,0.083333
2023-06-01,Equal Weight,CAT,0.083333
2023-06-01,Equal Weight,AMZN,0.083333
2023-06-01,Equal Weight,BRK-B,0.083333
2023-06-01,Equal Weight,LLY,0.083333
2023-06-01,Equal Weight,NEE,0.083333
2023-07-03,Equal Weight,AAPL,0.083333
2023-07-03,Equal Weight,MSFT,0.083333
2023-07-03,Equal Weight,GOOGL,0.083333
2023-07-03,Equal Weight,JPM,0.083333
2023-07-03,Equal Weight,JNJ,0.083333
2023-07-03,Equal Weight,PG,0.083333
2023-07-03,Equal Weight,XOM,0.083333
2023-07-03,Equal Weight,CAT,0.083333
2023-07-03,Equal Weight,AMZN,0.083333
2023-07-03,Equal Weight,BRK-B,0.083333
2023-07-03,Equal Weight,LLY,0.083333
2023-07-03,Equal Weight,NEE,0.083333
2023-08-01,Equal Weight,AAPL,0.083333
2023-08-01,Equal Weight,MSFT,0.083333
2023-08-01,Equal Weight,GOOGL,0.083333
2023-08-01,Equal Weight,JPM,0.083333
2023-08-01,Equal Weight,JNJ,0.083333
2023-08-01,Equal Weight,PG,0.083333
2023-08-01,Equal Weight,XOM,0.083333
2023-08-01,Equal Weight,CAT,0.083333
2023-08-01,Equal Weight,AMZN,0.083333
2023-08-01,Equal Weight,BRK-B,0.083333
2023-08-01,Equal Weight,LLY,0.083333
2023-08-01,Equal Weight,NEE,0.083333
2023-09-01,Equal Weight,AAPL,0.083333
2023-09-01,Equal Weight,MSFT,0.083333
2023-09-01,Equal Weight,GOOGL,0.083333
2023-09-01,Equal Weight,JPM,0.083333
2023-09-01,Equal Weight,JNJ,0.083333
2023-09-01,Equal Weight,PG,0.083333
2023-09-01,Equal Weight,XOM,0.083333
2023-09-01,Equal Weight,CAT,0.083333
2023-09-01,Equal Weight,AMZN,0.083333
2023-09-01,Equal Weight,BRK-B,0.083333
2023-09-01,Equal Weight,LLY,0.083333
2023-09-01,Equal Weight,NEE,0.083333
2023-10-02,Equal Weight,AAPL,0.083333
2023-10-02,Equal Weight,MSFT,0.083333
2023-10-02,Equal Weight,GOOGL,0.083333
2023-10-02,Equal Weight,JPM,0.083333
2023-10-02,Equal Weight,JNJ,0.083333
2023-10-02,Equal Weight,PG,0.083333
2023-10-02,Equal Weight,XOM,0.083333
2023-10-02,Equal Weight,CAT,0.083333
2023-10-02,Equal Weight,AMZN,0.083333
2023-10-02,Equal Weight,BRK-B,0.083333
2023-10-02,Equal Weight,LLY,0.083333
2023-10-02,Equal Weight,NEE,0.083333
2023-11-01,Equal Weight,AAPL,0.083333
2023-11-01,Equal Weight,MSFT,0.083333
2023-11-01,Equal Weight,GOOGL,0.083333
2023-11-01,Equal Weight,JPM,0.083333
2023-11-01,Equal Weight,JNJ,0.083333
2023-11-01,Equal Weight,PG,0.083333
2023-11-01,Equal Weight,XOM,0.083333
2023-11-01,Equal Weight,CAT,0.083333
2023-11-01,Equal Weight,AMZN,0.083333
2023-11-01,Equal Weight,BRK-B,0.083333
2023-11-01,Equal Weight,LLY,0.083333
2023-11-01,Equal Weight,NEE,0.083333
2023-12-01,Equal Weight,AAPL,0.083333
2023-12-01,Equal Weight,MSFT,0.083333
2023-12-01,Equal Weight,GOOGL,0.083333
2023-12-01,Equal Weight,JPM,0.083333
2023-12-01,Equal Weight,JNJ,0.083333
2023-12-01,Equal Weight,PG,0.083333
2023-12-01,Equal Weight,XOM,0.083333
2023-12-01,Equal Weight,CAT,0.083333
2023-12-01,Equal Weight,AMZN,0.083333
2023-12-01,Equal Weight,BRK-B,0.083333
2023-12-01,Equal Weight,LLY,0.083333
2023-12-01,Equal Weight,NEE,0.083333
2024-01-02,Equal Weight,AAPL,0.083333
2024-01-02,Equal Weight,MSFT,0.083333
2024-01-02,Equal Weight,GOOGL,0.083333
2024-01-02,Equal Weight,JPM,0.083333
2024-01-02,Equal Weight,JNJ,0.083333
2024-01-02,Equal Weight,PG,0.083333
2024-01-02,Equal Weight,XOM,0.083333
2024-01-02,Equal Weight,CAT,0.083333
2024-01-02,Equal Weight,AMZN,0.083333
2024-01-02,Equal Weight,BRK-B,0.083333
2024-01-02,Equal Weight,LLY,0.083333
2024-01-02,Equal Weight,NEE,0.083333
2024-02-01,Equal Weight,AAPL,0.083333
